file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error,rank_for_t0,t0_ms,dt_ms,R_um_final,v_eff_um_per_ms
FAPI_49_30,9231.1983,43.6723,398.9447,13.4662,0.271143,0.049325,3,56.8182,1.5507,5.666587,0.006733,0.307664,0.038458,130,2.227298686464877,597.7727013135351,54.20684163657759,0.09068136018500753
FAPI_17_3,9217.1488,43.6391,415.061,13.7355,0.32767,0.044612,0,0.0,0.0,5.526271,0.00672,0.204534,0.025567,131,2.2444317532838376,597.7555682467162,54.16557564973406,0.09061492443911102
FAPI_22_23,9178.0992,43.5465,373.4523,13.0289,0.173025,0.057836,2,47.5207,1.7532,5.470835,0.006735,0.44172,0.055215,132,2.2615648201027985,597.7384351798972,54.050714257404046,0.09042536179079194
FAPI_24_6,9171.0744,43.5299,414.0951,13.7195,0.327906,0.044649,0,0.0,0.0,5.567059,0.006745,0.302372,0.037797,133,2.278697886921759,597.7213021130782,54.0300254344478,0.09039334091564012
FAPI_30_6,9169.8347,43.5269,391.3868,13.338,0.247755,0.051396,3,70.2479,4.4425,5.759987,0.006764,0.221877,0.027735,134,2.2958309537407198,597.7041690462593,54.02637355663597,0.0903898221805018
FAPI_12_27,9142.3554,43.4617,397.5677,13.4429,0.273148,0.049275,0,0.0,0.0,5.425611,0.006753,0.488087,0.061011,135,2.31296402055968,597.6870359794403,53.94536223648669,0.0902568718896261
FAPI_40_9,9132.438,43.4381,371.018,12.9863,0.166306,0.058496,4,121.4876,12.3242,5.658593,0.00677,0.405748,0.050719,136,2.3300970873786406,597.6699029126214,53.916095002888746,0.09021049033946622
FAPI_39_22,9121.0744,43.4111,386.3199,13.2514,0.231999,0.052814,2,36.7769,2.0454,5.610536,0.006763,0.177402,0.022175,137,2.3472301541976015,597.6527698458024,53.882540345996,0.09015693236040383
FAPI_24_7,9098.7603,43.3579,407.0808,13.6028,0.310029,0.046229,1,24.3802,0.0,5.406047,0.006754,0.222469,0.027809,138,2.364363221016562,597.6356367789834,53.816589965424164,0.09004916483139128
FAPI_39_23,9058.2645,43.2613,399.5229,13.476,0.286865,0.048229,0,0.0,0.0,5.54183,0.00678,0.21462,0.026827,139,2.3814962878355224,597.6185037121645,53.69669582029859,0.08985112657448928
FAPI_0_26,9055.7851,43.2554,390.8621,13.3291,0.255115,0.050928,1,56.405,0.0,5.171275,0.006752,0.472315,0.059039,140,2.3986293546544832,597.6013706453455,53.68934647102596,0.08984140450187926
FAPI_41_4,9030.7851,43.1957,400.9378,13.4998,0.294038,0.04766,1,21.281,0.0,5.3023,0.006784,0.313886,0.039236,141,2.4157624214734437,597.5842375785265,53.61518607009839,0.08971987997433248
FAPI_44_8,9005.3719,43.1348,384.0227,13.212,0.232642,0.052928,0,0.0,0.0,5.692637,0.006822,0.343824,0.042978,142,2.4328954882924045,597.5671045117076,53.53969466229432,0.08959612110181907
FAPI_29_24,8950.6198,43.0035,435.2437,14.0655,0.406258,0.038481,3,82.0248,11.8137,5.662534,0.006835,0.436354,0.054544,143,2.450028555111365,597.5499714448887,53.376687512549736,0.08932589752030906
FAPI_38_22,8839.4628,42.7356,464.4606,14.5299,0.485082,0.032313,1,16.7355,0.0,5.654152,0.006877,0.491703,0.061463,144,2.4671616219303254,597.5328383780696,53.04421172751888,0.08877204451474324
FAPI_26_31,8835.7438,42.7267,389.4394,13.3048,0.267895,0.050148,0,0.0,0.0,5.444342,0.006869,0.198756,0.024845,145,2.4842946887492863,597.5157053112507,53.03305198955774,0.0887559130549253
FAPI_17_11,8806.405,42.6557,381.1662,13.1627,0.238307,0.052736,2,49.1736,3.2141,5.527699,0.006874,0.19728,0.02466,146,2.5014277555682467,597.4985722444318,52.94493151604189,0.08861097578385936
FAPI_40_21,8805.5785,42.6537,383.1325,13.1966,0.246176,0.052058,0,0.0,0.0,5.504932,0.006882,0.629856,0.078732,147,2.518560822387207,597.4814391776127,52.94244696004742,0.08860935836420061
FAPI_22_9,8770.0413,42.5675,365.5667,12.8906,0.175334,0.058296,2,42.3554,5.4056,5.545913,0.006895,0.148427,0.018553,148,2.535693889206168,597.4643061107938,52.83550745502634,0.0884329104092597
FAPI_37_19,8769.6281,42.5665,397.0697,13.4345,0.301032,0.04742,0,0.0,0.0,5.756703,0.006917,0.454733,0.056842,149,2.5528269560251284,597.4471730439749,52.834262769392105,0.0884333630707518
FAPI_1_31,8764.4628,42.554,386.438,13.2534,0.262477,0.050715,0,0.0,0.0,5.433906,0.006897,0.245109,0.030639,150,2.5699600228440893,597.430039977156,52.8187008201647,0.08840985100478767
FAPI_13_33,8756.1983,42.5339,393.3531,13.3715,0.288851,0.048472,1,16.9421,0.0,5.691501,0.006911,0.348913,0.043614,151,2.5870930896630497,597.4129069103369,52.793792099788604,0.08837069217808545
FAPI_47_10,8747.9339,42.5138,405.8108,13.5816,0.332474,0.044799,7,176.2397,9.6412,5.501838,0.006895,0.333025,0.041628,152,2.60422615648201,597.395773843518,52.76887192324964,0.08833151192842542
FAPI_31_62,8716.9421,42.4384,383.7486,13.2072,0.256158,0.051329,5,295.4545,62.777,5.623262,0.006931,0.408547,0.051068,153,2.621359223300971,597.3786407766991,52.67531535474366,0.0881774334721046
FAPI_32_7,8697.1074,42.3901,394.9774,13.3991,0.299448,0.047653,0,0.0,0.0,5.51012,0.00692,0.228633,0.028579,154,2.6384922901199315,597.36150770988,52.615352005115426,0.0880795821726583
FAPI_21_9,8682.0248,42.3534,358.6295,12.7677,0.151721,0.060541,1,23.1405,0.0,5.29629,0.00691,0.374148,0.046769,155,2.655625356938892,597.3443746430611,52.569709205328955,0.08800569895170038
FAPI_37_2,8678.719,42.3453,383.3152,13.1998,0.257745,0.051248,4,104.7521,16.924,5.76991,0.006951,0.285554,0.035694,156,2.6727584237578528,597.3272415762422,52.55969993360979,0.08799146644461407
FAPI_17_20,8662.8099,42.3065,419.318,13.8058,0.38087,0.040881,2,33.8843,3.2141,5.562166,0.006946,0.316839,0.039605,157,2.689891490576813,597.3101085094232,52.51150381869496,0.08791330176838374
FAPI_12_11,8628.9256,42.2236,389.7513,13.3101,0.286176,0.04888,0,0.0,0.0,5.344218,0.006937,0.235107,0.029388,158,2.7070245573957736,597.2929754426042,52.40870467417028,0.08774371510954829
FAPI_36_19,8599.3802,42.1513,377.8607,13.1055,0.243143,0.052632,1,23.7603,0.0,5.568631,0.006985,0.179805,0.022476,159,2.7241576242147345,597.2758423757853,52.31890416200576,0.0875958819193101
FAPI_33_10,8592.3554,42.1341,391.0337,13.332,0.293855,0.048275,0,0.0,0.0,5.694281,0.006981,0.511445,0.063931,160,2.741290691033695,597.2587093089663,52.29753024211258,0.08756260800720896
FAPI_30_10,8580.3719,42.1047,372.5243,13.0127,0.223025,0.054415,0,0.0,0.0,5.767647,0.006995,0.437342,0.054668,161,2.758423757852656,597.2415762421473,52.26104862039793,0.08750403638880135
FAPI_37_15,8550.8264,42.0321,404.0337,13.5518,0.341762,0.044275,1,28.9256,0.0,5.634381,0.006998,0.221202,0.02765,162,2.7755568246716162,597.2244431753284,52.17099364744122,0.08735575752736778
FAPI_13_27,8508.8843,41.9289,372.6724,13.0152,0.230111,0.053909,1,22.314,0.0,5.565706,0.007007,0.359371,0.044921,163,2.7926898914905767,597.2073101085094,52.042886094874135,0.08714375261987034
FAPI_24_10,8504.9587,41.9192,369.9908,12.9683,0.219271,0.054865,2,34.7107,0.0,5.496062,0.006997,0.159339,0.019917,164,2.8098229583095375,597.1901770416905,52.030879636950594,0.08712614781223747
FAPI_9_34,8502.0661,41.9121,387.6323,13.2739,0.288959,0.048823,2,86.5702,26.1513,5.662684,0.007014,0.18005,0.022506,165,2.826956025128498,597.1730439748715,52.02203083904035,0.08711382967451792
FAPI_39_39,8441.9421,41.7637,398.0088,13.4504,0.330321,0.045384,1,40.9091,0.0,5.493804,0.007022,0.285796,0.035724,166,2.8440890919474584,597.1559109080525,51.837762577306044,0.08680775259928357
FAPI_1_16,8431.405,41.7376,380.1279,13.1448,0.266753,0.050841,0,0.0,0.0,5.413165,0.007027,0.217066,0.027133,167,2.8612221587664193,597.1387778412336,51.805400933874104,0.08675604877171124
FAPI_49_40,8425.0,41.7217,410.7629,13.6642,0.372524,0.041862,1,20.2479,0.0,5.835293,0.007057,0.298352,0.037294,168,2.8783552255853797,597.1216447744147,51.785719953462426,0.0867255782915497
FAPI_44_21,8415.0826,41.6972,411.8658,13.6825,0.376614,0.041534,1,16.9421,0.0,5.564655,0.00704,0.28461,0.035576,169,2.8954882924043406,597.1045117075956,51.75523147115852,0.08667700621311542
FAPI_30_19,8393.1818,41.6429,378.2372,13.1121,0.262762,0.051245,1,17.7686,0.0,5.444859,0.007038,0.308966,0.038621,170,2.912621359223301,597.0873786407767,51.68783941584194,0.0865666253631174
FAPI_43_16,8341.5289,41.5145,382.4061,13.1841,0.283187,0.049555,3,64.6694,2.9965,5.589846,0.00707,0.132175,0.016522,171,2.9297544260422614,597.0702455739578,51.52854660047962,0.086302318667623
FAPI_24_32,8335.7438,41.5001,382.9733,13.1939,0.285804,0.049338,8,179.9587,5.3084,5.664935,0.007084,0.336922,0.042115,172,2.9468874928612223,597.0531125071387,51.510675206555376,0.08627486253317117
FAPI_21_15,8333.4711,41.4945,388.2183,13.2839,0.305162,0.047677,0,0.0,0.0,5.249852,0.00705,0.264798,0.0331,173,2.9640205596801827,597.0359794403198,51.503652660339625,0.0862655760020037
FAPI_48_27,8331.6116,41.4898,389.7245,13.3097,0.310676,0.047208,5,131.6116,14.0508,5.593757,0.00708,0.613334,0.076667,174,2.981153626499143,597.0188463735009,51.49790617222753,0.08625842632111806
FAPI_10_11,8311.7769,41.4404,392.1934,13.3518,0.320948,0.046359,0,0.0,0.0,5.526927,0.00708,0.176545,0.022068,175,2.998286693318104,597.001713306682,51.43657024942527,0.08615816186611532
FAPI_12_23,8278.719,41.3579,401.1094,13.5027,0.353383,0.043654,1,19.8347,0.0,5.641565,0.007121,0.365014,0.045627,176,3.0154197601370645,596.9845802398629,51.334180646403475,0.08598912324632886
FAPI_43_12,8267.1488,41.329,377.9253,13.1066,0.272633,0.050582,0,0.0,0.0,5.519183,0.007094,0.177136,0.022142,177,3.0325528269560253,596.967447173044,51.29829620555113,0.08593147992989508
FAPI_22_11,8263.6364,41.3202,376.5104,13.0821,0.267467,0.051036,3,55.7851,2.3467,5.653986,0.007117,0.485532,0.060691,178,3.049685893774986,596.950314106225,51.28739769132598,0.08591568926153471
FAPI_44_17,8247.7273,41.2805,389.983,13.3141,0.31852,0.046657,0,0.0,0.0,5.648352,0.007121,0.960062,0.120008,179,3.066818960593946,596.933181039406,51.238004821986806,0.08583541081226037
FAPI_12_8,8243.8017,41.2706,378.2608,13.1125,0.275973,0.050328,2,37.6033,1.7532,5.616408,0.007131,0.228362,0.028545,180,3.083952027412907,596.9160479725871,51.22580971393951,0.08581744432559135
FAPI_27_29,8234.2975,41.2468,424.0494,13.8834,0.424555,0.03779,0,0.0,0.0,5.599308,0.007124,0.358342,0.044793,181,3.1010850942318675,596.8989149057682,51.19627232551675,0.08577042284219775
FAPI_44_14,8227.0661,41.2287,374.1675,13.0413,0.261547,0.051609,0,0.0,0.0,5.796929,0.007145,0.499512,0.062439,182,3.118218161050828,596.8817818389492,51.17378698042116,0.08573521346682497
FAPI_21_26,8226.4463,41.2272,372.0107,13.0037,0.253016,0.052356,0,0.0,0.0,5.317725,0.007119,0.199311,0.024914,183,3.135351227869789,596.8646487721302,51.17185931202877,0.08573444484825749
FAPI_28_22,8209.0909,41.1837,365.6013,12.8912,0.228227,0.054563,3,86.7769,4.963,5.554868,0.007125,0.304623,0.038078,184,3.1524842946887492,596.8475157053113,51.11785197024022,0.08564641826452579
FAPI_11_20,8195.6612,41.15,394.144,13.3849,0.337045,0.04515,1,19.6281,0.0,5.59023,0.007148,0.27658,0.034572,185,3.1696173615077097,596.8303826384923,51.07602161262082,0.08557878938203822
FAPI_33_15,8179.1322,41.1084,369.8962,12.9667,0.248797,0.052802,2,57.438,8.1814,5.673588,0.007154,0.368565,0.046071,186,3.1867504283266705,596.8132495716733,51.02449058701299,0.08549490250699485
FAPI_12_3,8162.3967,41.0664,368.8233,12.9479,0.245966,0.053078,0,0.0,0.0,5.403399,0.007137,0.208026,0.026003,187,3.203883495145631,596.7961165048544,50.972262698098355,0.08540984314143697
FAPI_13_20,8161.5702,41.0643,362.6881,12.8397,0.220319,0.055343,1,27.2727,0.0,5.454748,0.007142,0.175095,0.021887,188,3.221016561964592,596.7789834380354,50.96968198294961,0.08540797078562315
FAPI_31_22,8129.5455,40.9836,368.6027,12.944,0.248102,0.052944,0,0.0,0.0,5.190651,0.007135,0.329633,0.041204,189,3.2381496287835523,596.7618503712165,50.86958524335487,0.08524268971233898
FAPI_26_15,8124.5868,40.9711,386.0771,13.2472,0.315043,0.047132,0,0.0,0.0,5.435716,0.00716,0.238159,0.02977,190,3.2552826956025127,596.7447173043975,50.85406866316921,0.08521913506479978
FAPI_41_10,8071.4876,40.837,378.2751,13.1127,0.29116,0.049274,5,117.1488,5.2647,5.395839,0.007174,0.172007,0.021501,191,3.2724157624214736,596.7275842375785,50.68761485106473,0.0849426374613247
FAPI_49_17,8067.3554,40.8266,354.4873,12.6937,0.193249,0.057921,3,71.281,5.1404,5.567412,0.007193,0.187903,0.023488,192,3.289548829240434,596.7104511707596,50.674638421780465,0.08492332976966578
FAPI_44_10,8065.0826,40.8208,366.408,12.9054,0.245101,0.053314,0,0.0,0.0,5.676904,0.007205,0.354116,0.044264,193,3.3066818960593944,596.6933181039406,50.66749968637559,0.08491380437672272
FAPI_30_7,8058.0579,40.803,356.8413,12.7358,0.204775,0.056906,2,41.9421,4.529,5.52315,0.007197,0.124841,0.015605,194,3.3238149628783553,596.6761850371216,50.645429142336184,0.08487925345836507
FAPI_47_13,8040.0826,40.7575,357.4274,12.7463,0.209149,0.056548,1,20.2479,0.0,5.812494,0.007225,0.918513,0.114814,195,3.3409480296973157,596.6590519703027,50.588909627647396,0.08478696411391298
FAPI_38_10,8036.7769,40.7491,395.8219,13.4134,0.355397,0.04381,4,91.3223,4.5408,5.770801,0.007228,0.476158,0.05952,196,3.3580810965162766,596.6419189034838,50.578508680303315,0.08477196636343814
FAPI_36_6,8027.686,40.7261,371.4514,12.9939,0.268867,0.051286,0,0.0,0.0,5.536778,0.007213,0.267234,0.033404,197,3.375214163335237,596.6247858366647,50.54989433202813,0.08472644035587712
FAPI_24_19,8020.6612,40.7082,385.1412,13.2312,0.320515,0.046813,13,322.314,8.2688,5.56591,0.007213,0.235612,0.029452,198,3.3923472301541975,596.6076527698458,50.52777210298061,0.08469179345654955
FAPI_27_2,7992.1488,40.6358,380.8888,13.1579,0.307728,0.047959,0,0.0,0.0,5.584568,0.007234,0.218434,0.027304,199,3.4094802969731584,596.5905197030269,50.43788233948685,0.08454355319724828
FAPI_17_22,7991.3223,40.6337,352.4675,12.6575,0.191667,0.058202,0,0.0,0.0,5.717193,0.007237,0.155118,0.01939,200,3.426613363792119,596.5733866362078,50.43527428071536,0.08454160948260828
FAPI_47_14,7989.2562,40.6285,382.5053,13.1858,0.313815,0.047437,0,0.0,0.0,5.747764,0.00725,0.219057,0.027382,201,3.443746430611079,596.5562535693889,50.42875401707982,0.08453310767483918
FAPI_8_29,7958.6777,40.5506,401.2497,13.505,0.378814,0.041935,2,52.8926,14.3175,5.596051,0.007249,0.277009,0.034626,202,3.46087949743004,596.53912050257,50.33215466141374,0.08437360255436407
FAPI_18_4,7934.2975,40.4885,371.4057,12.9931,0.277195,0.050707,0,0.0,0.0,5.743982,0.007263,0.169671,0.021209,203,3.4780125642490005,596.521987435751,50.255003076045426,0.0842466902051254
FAPI_34_30,7926.6529,40.469,371.0826,12.9875,0.276633,0.050768,0,0.0,0.0,5.638279,0.007261,0.654007,0.081751,204,3.495145631067961,596.504854368932,50.230787196871745,0.08420851369267236
FAPI_23_7,7908.8843,40.4236,373.7531,13.0341,0.288532,0.049756,0,0.0,0.0,5.762828,0.007284,0.31233,0.039041,205,3.512278697886922,596.4877213021131,50.1744562638577,0.08411649472738267
FAPI_28_24,7895.0413,40.3882,356.7845,12.7348,0.220615,0.05578,0,0.0,0.0,5.627533,0.00728,0.407462,0.050933,206,3.5294117647058822,596.4705882352941,50.1305266042491,0.08404526156530913
FAPI_34_31,7893.8017,40.385,357.2068,12.7423,0.222578,0.055607,0,0.0,0.0,5.590221,0.007277,0.632096,0.079012,207,3.546544831524843,596.4534551684751,50.12659095414741,0.08404107733769198
FAPI_9_12,7884.2975,40.3607,372.7827,13.0172,0.287046,0.049925,2,50.0,3.7985,5.754571,0.00729,0.458312,0.057289,208,3.5636778983438036,596.4363221016562,50.09640545851713,0.08399288172456193
FAPI_24_5,7878.3058,40.3454,365.8141,12.8949,0.260187,0.052294,0,0.0,0.0,5.568238,0.007278,0.244449,0.030556,209,3.580810965162764,596.4191890348372,50.07736636963947,0.0839633722226104
FAPI_31_38,7866.3223,40.3147,376.4569,13.0812,0.302489,0.048606,3,77.8926,8.2782,5.372631,0.007282,0.423768,0.052971,210,3.597944031981725,596.4020559680183,50.03926614168132,0.0839019008082773
FAPI_28_15,7849.7934,40.2723,381.3978,13.1667,0.321872,0.04695,0,0.0,0.0,5.64129,0.007297,0.251157,0.031395,211,3.6150770988006853,596.3849229011993,49.986666659423,0.08381611395582529
FAPI_37_3,7798.7603,40.1412,345.9701,12.5403,0.181237,0.059504,1,32.2314,0.0,5.75766,0.007331,0.237584,0.029698,212,3.6322101656196457,596.3677898343803,49.82391497531748,0.08354561702461206
FAPI_38_3,7791.9421,40.1236,338.6595,12.4071,0.146253,0.06271,2,65.0826,18.5542,5.680804,0.007327,0.63071,0.078839,213,3.6493432324386066,596.3506567675614,49.802130506652894,0.08351148764822135
FAPI_0_31,7791.9421,40.1236,364.0573,12.8639,0.261218,0.052348,0,0.0,0.0,5.150979,0.007283,0.235078,0.029385,214,3.666476299257567,596.3335237007425,49.802130506652894,0.08351388698993392
FAPI_25_23,7761.9835,40.0464,356.0771,12.7222,0.230702,0.055115,1,22.7273,0.0,5.669194,0.007342,0.267238,0.033405,215,3.683609366076528,596.3163906339234,49.706298237199896,0.08335557938355315
FAPI_33_0,7755.3719,40.0294,348.3554,12.5835,0.196904,0.058168,2,53.9256,0.7305,5.658944,0.007339,0.217637,0.027205,216,3.7007424328954883,596.2992575671045,49.68512399906,0.08332246496796734
FAPI_17_10,7746.281,40.0059,361.1472,12.8124,0.253664,0.053096,0,0.0,0.0,5.388525,0.00732,0.203598,0.02545,217,3.7178754997144488,596.2821245002856,49.65599483906913,0.08327600778018182
FAPI_18_21,7732.2314,39.9696,370.5155,12.9775,0.292214,0.049716,1,18.595,0.0,5.591041,0.007339,0.315211,0.039401,218,3.7350085665334096,596.2649914334665,49.61094331778758,0.08320284442411936
FAPI_30_32,7714.6694,39.9242,426.0803,13.9166,0.465996,0.034993,0,0.0,0.0,5.629359,0.007362,1.351481,0.168935,219,3.75214163335237,596.2478583666476,49.554571319501626,0.08311069067023683
FAPI_14_7,7705.3719,39.9001,344.1251,12.5068,0.182344,0.059584,0,0.0,0.0,5.741371,0.007373,0.360382,0.045048,220,3.7692747001713305,596.2307252998287,49.524701437694496,0.08306298105115235
FAPI_27_7,7705.1653,39.8996,392.0942,13.3501,0.370188,0.043012,6,125.8264,5.8843,5.7924,0.007378,0.499834,0.062479,221,3.7864077669902914,596.2135922330098,49.524037493628214,0.08306425438599097
FAPI_43_15,7702.686,39.8932,365.7762,12.8943,0.276529,0.051145,0,0.0,0.0,5.657325,0.007366,0.171652,0.021457,222,3.803540833809252,596.1964591661907,49.516069149009375,0.08305327612689946
FAPI_13_24,7678.9256,39.8316,369.827,12.9655,0.294474,0.049604,1,20.2479,0.0,5.882739,0.007399,0.249318,0.031165,223,3.8206739006282127,596.1793260993718,49.439639296315626,0.0829274634861709
FAPI_27_36,7664.4628,39.7941,388.8957,13.2955,0.363168,0.043669,3,58.4711,1.1379,5.629716,0.007384,0.339232,0.042404,224,3.837806967447173,596.1621930325529,49.393059042014166,0.08285171320704181
FAPI_25_17,7646.0744,39.7463,373.2239,13.0249,0.310222,0.048277,1,22.7273,0.0,5.462979,0.007375,0.258418,0.032302,225,3.8549400342661335,596.1450599657338,49.33377212434496,0.08275464385661545
FAPI_13_11,7625.2066,39.692,339.8694,12.4292,0.17046,0.060827,0,0.0,0.0,5.639025,0.007403,0.244649,0.030581,226,3.8720731010850944,596.1279268989149,49.26640483101938,0.08264401415868151
FAPI_41_15,7624.7934,39.6909,395.7005,13.4113,0.388066,0.041602,0,0.0,0.0,5.803798,0.007418,0.430346,0.053793,227,3.889206167904055,596.110793832096,49.265069971826065,0.08264415018410547
FAPI_41_6,7621.6942,39.6829,412.2423,13.6888,0.436419,0.037543,1,29.7521,0.0,5.498497,0.007397,0.409803,0.051225,228,3.9063392347230153,596.093660765277,49.25505672851933,0.0826297274580721
FAPI_47_30,7621.0744,39.6813,382.8095,13.1911,0.346477,0.045167,2,45.0413,0.5844,5.632087,0.007401,0.48373,0.060466,229,3.923472301541976,596.076527698458,49.25305396482741,0.08262874257941498
FAPI_21_7,7588.4298,39.5962,351.6798,12.6434,0.228978,0.055584,5,123.7603,5.5351,5.309667,0.007414,0.184088,0.023011,230,3.9406053683609366,596.0593946316391,49.14745391118126,0.08245395400831501
FAPI_47_47,7552.2727,39.5017,404.9474,13.5671,0.421251,0.038898,1,23.7603,0.0,5.795793,0.00746,0.471049,0.058881,231,3.957738435179897,596.0422615648201,49.03022601993539,0.08225964697740365
FAPI_16_22,7524.5868,39.4293,362.3761,12.8342,0.279932,0.051144,0,0.0,0.0,4.950138,0.007399,0.13365,0.016706,232,3.974871501998858,596.0251284980011,48.94027347582003,0.08211109085140554
FAPI_42_11,7512.6033,39.3979,367.0162,12.9161,0.299142,0.049466,1,16.7355,0.0,5.720683,0.007467,0.178984,0.022373,233,3.9920045688178183,596.0079954311822,48.90128731809593,0.08204803910846578
FAPI_37_12,7504.7521,39.3773,377.8796,13.1059,0.339551,0.045943,0,0.0,0.0,5.460955,0.007444,0.309972,0.038747,234,4.009137635636779,595.9908623643632,48.87572799241526,0.08200751232748722
