label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std
FAPI,FAPI_1.json,14,15940.0,568.0,0.6208711924496789,1205.4712045169385,198.23732747804266,1205.4712045169385,198.23732747804266,71.2275212619156,32.374085859043326,0.2947770010723352,0.07781647357611916
FAPI,FAPI_1.json,15,18838.0,627.0,0.6021567720348743,536.2502919630534,841.7964752096825,536.2502919630534,841.7964752096825,77.37003297241577,35.165958971890774,0.4740181737102624,0.12323703854992622
FAPI,FAPI_1.json,16,40808.0,988.0,0.5253409866072721,1270.5862821015487,696.2324299157028,1270.5862821015487,696.2324299157028,112.82985884069421,51.28303600711509,0.6561871489649791,0.21394974814365797
FAPI,FAPI_1.json,17,15976.0,662.0,0.45810173541452287,1023.1401477215824,630.2201427140711,1023.1401477215824,630.2201427140711,70.3092372481989,31.95671059487073,1.026050277390986,0.2621546063979276
FAPI,FAPI_1.json,18,15727.0,634.0,0.4916739908149815,293.47033763591276,271.4973612259172,293.47033763591276,271.4973612259172,69.80487287031055,31.727468647590854,0.8545497097614483,0.22793836960684713
FAPI,FAPI_1.json,19,22025.0,740.0,0.5054315426977004,138.67895573212257,314.8890805902384,138.67895573212257,314.8890805902384,83.6192960500743,38.00635234579358,0.679713201467172,0.16562422674539715
FAPI,FAPI_1.json,20,22110.0,706.0,0.5574285450558975,340.81406603346903,520.0263229308006,340.81406603346903,520.0263229308006,84.19499681672913,38.26801786101299,0.5737816151199869,0.12300004498360191
FAPI,FAPI_1.json,21,3304.0,276.0,0.5450442200935033,1226.3834745762713,477.00847457627117,1226.3834745762713,477.00847457627117,31.84878745206599,14.475800381823879,0.6946651513075854,0.1758600905097527
FAPI,FAPI_1.json,22,18098.0,749.0,0.4053935293852815,407.38855122112943,300.2065974140789,407.38855122112943,300.2065974140789,74.83401160796203,34.01329533937023,0.956941764337293,0.26675599396801525
FAPI,FAPI_1.json,23,21557.0,688.0,0.5722967890873036,1333.5461798951617,274.28575404740917,1333.5461798951617,274.28575404740917,83.11900925510207,37.77896372735465,0.40798373603691446,0.09744511825156035
FAPI,FAPI_1.json,24,6894.0,410.0,0.5153632303116724,1506.242819843342,351.5805047867711,1506.242819843342,351.5805047867711,44.829054270595385,20.375546224601788,1.190051092533821,0.35002815843779733
