group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01
FAPI-TEMPO,FAPI_TEMPO_1339,1339,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1339.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1339_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1339_heatmap_norm01.png,18.0,210.0,465,1.3218748936250635,0.38141247074170104,1.9806060960396055,0.5714821185421578,1.9054200431101371,0.549788009401086
FAPI-TEMPO,FAPI_TEMPO_134,134,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_134.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_134_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_134_heatmap_norm01.png,17.0,221.0,341,1.3466067321696484,0.3885485709057689,2.049986316386296,0.5915010185081485,1.931257505359027,0.5572431251322119
FAPI-TEMPO,FAPI_TEMPO_1340,1340,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1340.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1340_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1340_heatmap_norm01.png,18.0,211.0,361,1.011564141977365,0.2918757142343688,2.0710621976221595,0.5975822323764176,2.1061709162064637,0.607712467215126
FAPI-TEMPO,FAPI_TEMPO_1341,1341,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1341.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1341_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1341_heatmap_norm01.png,18.0,219.0,314,0.7168943525300666,0.20685198544728628,1.6595526065254171,0.4788456631057144,1.9318996522311802,0.5574284095538073
FAPI-TEMPO,FAPI_TEMPO_1342,1342,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1342.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1342_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1342_heatmap_norm01.png,18.0,214.0,532,1.1412763427732218,0.329302744000564,1.96167030054464,0.5660184028909829,1.9932547642910263,0.5751317527341927
FAPI-TEMPO,FAPI_TEMPO_1343,1343,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1343.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1343_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1343_heatmap_norm01.png,18.0,216.0,193,2.090375238409646,0.6031547980101362,2.3195749966735852,0.669287868934203,2.1088873005939317,0.6084962500721156
FAPI-TEMPO,FAPI_TEMPO_1344,1344,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1344.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1344_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1344_heatmap_norm01.png,18.0,201.0,189,1.7370582422980378,0.5012090623797357,2.2280681524645267,0.6428845748646415,2.1524561389564085,0.6210675594806833
FAPI-TEMPO,FAPI_TEMPO_1345,1345,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1345.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1345_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1345_heatmap_norm01.png,17.0,221.0,347,0.6926879734424749,0.1998675008337769,1.5453163865399984,0.44588405749314164,1.4689457193469033,0.42384814092736967
FAPI-TEMPO,FAPI_TEMPO_1346,1346,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1346.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1346_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1346_heatmap_norm01.png,17.0,221.0,371,1.2389626876965847,0.35748906507726486,2.0714771103020877,0.5977019508695645,2.0000852214906617,0.5771026060799763
FAPI-TEMPO,FAPI_TEMPO_1347,1347,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1347.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1347_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1347_heatmap_norm01.png,17.0,207.0,242,2.1056768053907016,0.6075698969704161,2.394643374238745,0.6909480241423703,2.248834530632027,0.6488764850245371
FAPI-TEMPO,FAPI_TEMPO_1348,1348,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1348.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1348_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1348_heatmap_norm01.png,17.0,210.0,268,2.022570606631507,0.5835905168070115,2.3018145712006484,0.6641632933834263,2.0074062086384306,0.5792149964504758
FAPI-TEMPO,FAPI_TEMPO_1349,1349,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1349.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1349_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1349_heatmap_norm01.png,18.0,218.0,423,0.7899729112979391,0.22793800031323075,1.8896885378797825,0.5452488564847756,2.011242441972426,0.5803218994118056
FAPI-TEMPO,FAPI_TEMPO_135,135,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_135.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_135_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_135_heatmap_norm01.png,16.0,221.0,248,1.848123796430389,0.5332558072118012,2.2977930903006256,0.6630029392731278,2.154697645738999,0.6217143216245555
FAPI-TEMPO,FAPI_TEMPO_1350,1350,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1350.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1350_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1350_heatmap_norm01.png,18.0,220.0,460,0.9961908776367578,0.2874399277890749,2.078883693022882,0.5998390389018092,1.8351586145455885,0.5295148464899163
FAPI-TEMPO,FAPI_TEMPO_1351,1351,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1351.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1351_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1351_heatmap_norm01.png,17.0,221.0,455,1.5649304982284975,0.4515434938260296,2.138429561007481,0.6170203445911712,2.120161325783467,0.6117492461184755
FAPI-TEMPO,FAPI_TEMPO_1352,1352,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1352.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1352_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1352_heatmap_norm01.png,18.0,221.0,521,1.356855083865752,0.3915056201396198,2.1314085135666305,0.6149944985262189,2.0592293789763123,0.5941680026203972
FAPI-TEMPO,FAPI_TEMPO_1353,1353,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1353.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1353_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1353_heatmap_norm01.png,18.0,221.0,395,0.6931471805599453,0.19999999999999998,1.6856543928397085,0.4863770466405088,1.998936787082697,0.576771237954945
FAPI-TEMPO,FAPI_TEMPO_1354,1354,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1354.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1354_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1354_heatmap_norm01.png,17.0,221.0,374,0.8877299645124759,0.25614472349013684,1.9767598761219283,0.5703723340618776,2.028879012584535,0.5854107380038811
FAPI-TEMPO,FAPI_TEMPO_1355,1355,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1355.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1355_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1355_heatmap_norm01.png,18.0,221.0,426,0.8485173903831457,0.24483036624276178,1.972083305446853,0.569022960997618,2.11948772202339,0.6115548851576381
FAPI-TEMPO,FAPI_TEMPO_1356,1356,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1356.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1356_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1356_heatmap_norm01.png,17.0,209.0,276,1.779077968761152,0.5133333925773048,2.2844276253153932,0.6591464812624537,2.2080336272176835,0.6371038328206043
FAPI-TEMPO,FAPI_TEMPO_1357,1357,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1357.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1357_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1357_heatmap_norm01.png,17.0,221.0,215,1.6717346859582127,0.48236066822279644,2.082412307468114,0.6008571818140782,2.0985950978860637,0.6055265481108225
FAPI-TEMPO,FAPI_TEMPO_1358,1358,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1358.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1358_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1358_heatmap_norm01.png,16.0,221.0,193,1.7884744248149946,0.5160446366874668,2.2428416587647795,0.6471473077198248,2.1505162512097318,0.6205078261942809
FAPI-TEMPO,FAPI_TEMPO_1359,1359,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1359.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1359_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1359_heatmap_norm01.png,17.0,214.0,374,1.3199635300555483,0.380860967793086,2.012589998649848,0.5807107220789722,1.9696995927138166,0.5683351668898469
FAPI-TEMPO,FAPI_TEMPO_136,136,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_136.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_136_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_136_heatmap_norm01.png,17.0,221.0,297,1.8176453125446623,0.5244615757006509,2.221708033264476,0.6410494323787663,2.0191543653386184,0.5826047979326654
FAPI-TEMPO,FAPI_TEMPO_1360,1360,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1360.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1360_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1360_heatmap_norm01.png,19.0,213.0,417,0.772041971927267,0.22276422485152086,1.9258298414366044,0.5556770323673136,2.019814992492946,0.5827954146365504
FAPI-TEMPO,FAPI_TEMPO_1361,1361,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1361.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1361_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1361_heatmap_norm01.png,18.0,220.0,400,0.7498757690463469,0.21636841065719245,1.7059511576426116,0.4922334550259564,2.0302316817379484,0.5858010358197996
FAPI-TEMPO,FAPI_TEMPO_1362,1362,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1362.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1362_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1362_heatmap_norm01.png,18.0,215.0,408,0.6929315130841809,0.19993777152044673,1.714719222023064,0.4947633836259312,2.067360284558572,0.5965140860526897
FAPI-TEMPO,FAPI_TEMPO_1363,1363,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1363.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1363_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1363_heatmap_norm01.png,18.0,221.0,388,0.819860253366838,0.23656166435086126,1.7366888261299556,0.5011024714049924,1.8314988616829209,0.5284588650287463
FAPI-TEMPO,FAPI_TEMPO_1364,1364,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1364.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1364_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1364_heatmap_norm01.png,19.0,203.0,324,0.7552068258451862,0.21790662849846903,1.6496136323297907,0.4759778813490038,1.7939753750615668,0.5176318754156481
FAPI-TEMPO,FAPI_TEMPO_1365,1365,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1365.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1365_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1365_heatmap_norm01.png,18.0,207.0,346,0.951809358822302,0.27463412836892775,1.6672287091804947,0.4810605181524815,1.8870807681821353,0.5444964132026604
FAPI-TEMPO,FAPI_TEMPO_1366,1366,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1366.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1366_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1366_heatmap_norm01.png,20.0,216.0,397,0.6979689004447951,0.2013912542732857,1.585171085085606,0.45738369268271617,2.118404029053149,0.6112421974628356
FAPI-TEMPO,FAPI_TEMPO_1367,1367,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1367.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1367_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1367_heatmap_norm01.png,20.0,204.0,345,0.7679036060601874,0.2215701448687569,1.6641392823233885,0.48016909799129426,1.8656131068623576,0.538302155497555
FAPI-TEMPO,FAPI_TEMPO_1368,1368,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1368.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1368_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1368_heatmap_norm01.png,18.0,207.0,212,0.9106413342473556,0.2627555473894338,1.3056580959454211,0.37673329202339706,1.544034332233136,0.4455141348150095
FAPI-TEMPO,FAPI_TEMPO_1369,1369,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1369.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1369_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1369_heatmap_norm01.png,18.0,219.0,245,0.8580281716765199,0.24757459764414788,1.3582066261955346,0.39189559282296554,1.7785253760346498,0.5131739480200737
FAPI-TEMPO,FAPI_TEMPO_137,137,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_137.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_137_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_137_heatmap_norm01.png,18.0,215.0,302,0.8068038372293058,0.2327943789881812,1.8298269405414929,0.5279764505608472,1.805301484767158,0.5208998998766123
FAPI-TEMPO,FAPI_TEMPO_1370,1370,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1370.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1370_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1370_heatmap_norm01.png,18.0,221.0,374,0.6924918044749623,0.19981089843445554,1.9103945840113055,0.5512233584988488,2.2306127471518886,0.6436187896919473
FAPI-TEMPO,FAPI_TEMPO_1371,1371,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1371.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1371_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1371_heatmap_norm01.png,18.0,215.0,391,0.8832026208824403,0.25483840824944637,2.0259245325750124,0.5845582552722524,1.9439981771714585,0.5609193059404896
FAPI-TEMPO,FAPI_TEMPO_1372,1372,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1372.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1372_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1372_heatmap_norm01.png,18.0,221.0,515,1.1396788343638398,0.3288418005085652,2.0911388826204167,0.6033751391533126,2.0470323061398075,0.5906486713214797
FAPI-TEMPO,FAPI_TEMPO_1373,1373,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1373.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1373_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1373_heatmap_norm01.png,18.0,217.0,419,0.8872110027601254,0.2559949827808315,1.8527922338862397,0.5346028335250524,1.771623955677366,0.5111826190351649
FAPI-TEMPO,FAPI_TEMPO_1374,1374,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1374.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1374_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1374_heatmap_norm01.png,18.0,213.0,374,0.8035171588979979,0.23184604408226617,2.014736204495301,0.5813299861849648,2.172817775012695,0.6269426857532413
FAPI-TEMPO,FAPI_TEMPO_1375,1375,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1375.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1375_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1375_heatmap_norm01.png,17.0,221.0,254,0.6718664364138259,0.19385967519079333,1.502712646825071,0.4335912166911317,1.8039487191749513,0.5205095742343399
FAPI-TEMPO,FAPI_TEMPO_1376,1376,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1376.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1376_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1376_heatmap_norm01.png,17.0,221.0,217,1.1620180225648753,0.33528752771558906,1.88827954326152,0.5448423065750944,2.013822926703922,0.5810664699168493
FAPI-TEMPO,FAPI_TEMPO_1377,1377,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1377.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1377_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1377_heatmap_norm01.png,18.0,214.0,349,0.7022063325833352,0.20261391873976076,1.8715150807151886,0.5400051051793421,2.114334306215955,0.6100679236718332
FAPI-TEMPO,FAPI_TEMPO_1378,1378,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1378.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1378_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1378_heatmap_norm01.png,18.0,215.0,306,0.7876473493521658,0.22726698497594133,1.7367363742797173,0.5011161909009654,1.7903231880804833,0.5165780770064464
FAPI-TEMPO,FAPI_TEMPO_1379,1379,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1379.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1379_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1379_heatmap_norm01.png,17.0,221.0,350,1.1040589000934102,0.31856406000281723,1.8721809312762692,0.5401972290398309,2.167993309462532,0.6255506392484094
FAPI-TEMPO,FAPI_TEMPO_138,138,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_138.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_138_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_138_heatmap_norm01.png,17.0,221.0,230,0.9137016546988154,0.2636385692172042,1.704689291448406,0.49186935740582727,1.5345155478648125,0.4427675942143151
FAPI-TEMPO,FAPI_TEMPO_1380,1380,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1380.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1380_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1380_heatmap_norm01.png,17.0,213.0,385,0.9169651255783268,0.2645802078679955,1.8400976844861403,0.5309399608318838,2.1000255450116243,0.6059392879056826
FAPI-TEMPO,FAPI_TEMPO_1381,1381,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1381.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1381_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1381_heatmap_norm01.png,18.0,217.0,345,1.0547531022048169,0.30433741398262787,2.030307372534931,0.5858228755672892,2.1876963883816627,0.6312357460977841
FAPI-TEMPO,FAPI_TEMPO_1382,1382,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1382.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1382_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1382_heatmap_norm01.png,18.0,211.0,395,0.7294372922176754,0.2104711128243828,1.7400516524639547,0.5020727779800787,2.2569060249980417,0.6512054260034196
