file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_30_6,9169.8347,43.5269,391.3868,13.338,0.247755,0.051396,3,70.2479,4.4425,5.759987,0.006764,0.221877,0.027735
FAPI_30_7,8058.0579,40.803,356.8413,12.7358,0.204775,0.056906,2,41.9421,4.529,5.52315,0.007197,0.124841,0.015605
FAPI_30_8,4428.5124,30.2487,254.9096,10.7642,0.143563,0.072567,0,0.0,0.0,5.668106,0.009725,0.300522,0.037565
FAPI_30_9,3626.2397,27.3719,245.7808,10.5697,0.245654,0.06513,0,0.0,0.0,5.660012,0.010735,0.255264,0.031908
FAPI_30_10,8580.3719,42.1047,372.5243,13.0127,0.223025,0.054415,0,0.0,0.0,5.767647,0.006995,0.437342,0.054668
FAPI_30_11,5459.0909,33.5844,296.701,11.6131,0.220722,0.061191,2,46.0744,3.3602,5.748081,0.008769,0.167377,0.020922
FAPI_30_12,4603.5124,30.8405,274.1486,11.163,0.23029,0.062895,1,22.7273,0.0,5.692409,0.00954,0.303516,0.037939
FAPI_30_13,6288.2231,36.0447,358.6138,12.7674,0.385554,0.043893,0,0.0,0.0,5.50066,0.008136,0.487493,0.060937
FAPI_30_14,1780.7851,19.1815,166.8727,8.7093,0.196379,0.084329,1,18.3884,0.0,5.608893,0.015311,0.361873,0.045234
FAPI_30_15,5865.7025,34.8127,338.1994,12.3987,0.355557,0.047406,0,0.0,0.0,5.661721,0.008444,0.328978,0.041122
FAPI_30_16,7442.9752,39.2149,402.6724,13.529,0.423164,0.03888,0,0.0,0.0,5.641201,0.007494,0.356762,0.044595
FAPI_30_17,3787.8099,27.9751,254.1565,10.7483,0.263122,0.062562,0,0.0,0.0,5.782975,0.010532,0.675633,0.084454
FAPI_30_18,21678.5124,66.9256,600.5755,16.5224,0.244727,0.041622,3,56.1983,3.6514,5.497501,0.004382,0.793592,0.099199
FAPI_30_19,8393.1818,41.6429,378.2372,13.1121,0.262762,0.051245,1,17.7686,0.0,5.444859,0.007038,0.308966,0.038621
FAPI_30_20,3849.3802,28.2015,248.9225,10.637,0.219321,0.066965,1,17.7686,0.0,5.710502,0.010431,0.321538,0.040192
FAPI_30_21,3782.0248,27.9537,259.8505,10.868,0.296139,0.059106,1,16.9421,0.0,5.774097,0.010536,0.247939,0.030992
FAPI_30_22,2877.2727,24.3819,225.9557,10.1345,0.291819,0.063809,0,0.0,0.0,5.502845,0.012032,0.616669,0.077084
FAPI_30_23,2969.6281,24.7701,242.4029,10.4968,0.364908,0.055257,0,0.0,0.0,5.699535,0.011877,0.527263,0.065908
FAPI_30_24,5460.124,33.5876,299.2645,11.6632,0.233871,0.059902,0,0.0,0.0,5.731445,0.00876,0.352853,0.044107
FAPI_30_25,5857.8512,34.7894,325.9968,12.1729,0.307338,0.051892,2,29.5455,0.1461,5.747798,0.008468,0.532617,0.066577
FAPI_30_26,6015.9091,35.2556,342.132,12.4705,0.354162,0.047233,3,79.9587,8.5986,5.551517,0.008329,0.445003,0.055625
FAPI_30_27,1297.7273,16.3745,140.1971,7.9829,0.170311,0.095064,0,0.0,0.0,5.655774,0.017918,0.567681,0.07096
FAPI_30_28,3899.7934,28.3856,265.743,10.9906,0.306051,0.057622,1,19.0083,0.0,5.669007,0.01036,0.411134,0.051392
FAPI_30_29,2654.1322,23.4174,228.6295,10.1942,0.361931,0.057179,0,0.0,0.0,5.357417,0.012498,0.530366,0.066296
FAPI_30_30,7335.5372,38.9308,344.7379,12.5179,0.224354,0.05648,5,107.0248,2.1699,5.802841,0.007561,0.281896,0.035237
FAPI_30_31,2000.0,20.3279,202.0342,9.583,0.38427,0.058746,3,84.9174,9.8547,5.440647,0.014422,0.402655,0.050332
FAPI_30_32,7714.6694,39.9242,426.0803,13.9166,0.465996,0.034993,0,0.0,0.0,5.629359,0.007362,1.351481,0.168935
FAPI_30_33,1344.0083,16.664,156.0282,8.4215,0.306246,0.075382,0,0.0,0.0,6.068694,0.017734,0.850399,0.1063
FAPI_30_34,701.0331,12.035,107.6793,6.9961,0.240227,0.099585,0,0.0,0.0,6.083997,0.024563,0.719375,0.089922
FAPI_30_35,6642.1488,37.0452,357.3627,12.7451,0.346418,0.046761,0,0.0,0.0,5.788657,0.007947,0.588465,0.073558
FAPI_30_36,2436.3636,22.4362,248.4624,10.6272,0.504058,0.04267,1,28.3058,0.0,5.699229,0.013112,0.502209,0.062776
FAPI_30_37,2278.5124,21.6972,221.4024,10.0318,0.415888,0.053224,0,0.0,0.0,5.620837,0.013552,0.385282,0.04816
FAPI_30_38,612.6033,11.2504,116.5685,7.2791,0.433465,0.071515,0,0.0,0.0,5.631925,0.026052,0.436115,0.054514
FAPI_30_39,2396.281,22.2508,227.8385,10.1766,0.419913,0.052099,1,25.4132,0.0,5.968262,0.013267,0.424716,0.05309
FAPI_30_40,1114.0496,15.1715,146.9562,8.173,0.351756,0.072643,0,0.0,0.0,5.793653,0.019391,0.407275,0.050909
FAPI_30_41,1061.3636,14.8084,135.7697,7.8558,0.276451,0.084337,1,17.1488,0.0,5.590429,0.01983,0.356863,0.044608
FAPI_30_42,2495.2479,22.7057,226.0471,10.1365,0.386343,0.055318,1,26.8595,0.0,5.770008,0.01296,0.380711,0.047589
FAPI_30_43,1282.0248,16.2752,164.0351,8.6349,0.401268,0.063492,0,0.0,0.0,5.344282,0.017995,0.472756,0.059095
FAPI_30_44,1381.8182,16.8967,173.6396,8.8841,0.424079,0.059352,0,0.0,0.0,5.87867,0.017428,0.489134,0.061142
FAPI_30_45,2971.9008,24.7796,298.6941,11.652,0.581408,0.032844,1,28.0992,0.0,5.921125,0.011898,0.500064,0.062508
FAPI_30_46,707.2314,12.0881,119.258,7.3626,0.37512,0.077892,1,11.3636,0.0,5.845625,0.024374,0.964421,0.120553
FAPI_30_47,1344.0083,16.664,164.2178,8.6397,0.373716,0.066355,1,21.4876,0.0,5.684617,0.017633,0.511126,0.063891
FAPI_30_48,1453.9256,17.332,188.4624,9.2555,0.485598,0.050896,0,0.0,0.0,5.810225,0.017001,0.701712,0.087714
FAPI_30_49,743.1818,12.3915,122.6013,7.4651,0.378681,0.076369,0,0.0,0.0,5.686314,0.023716,0.49918,0.062397
FAPI_31_0,2394.2149,22.2412,185.9825,9.1944,0.130181,0.086381,0,0.0,0.0,5.561399,0.013211,0.14474,0.018092
FAPI_31_1,1732.0248,18.9171,159.3337,8.5103,0.142668,0.09206,0,0.0,0.0,5.168439,0.015438,0.1473,0.018412
FAPI_31_2,1419.4215,17.1251,148.0291,8.2028,0.185995,0.090747,0,0.0,0.0,5.40072,0.017107,0.254071,0.031759
FAPI_31_3,2820.0413,24.1382,208.0023,9.7235,0.180915,0.0769,0,0.0,0.0,5.510202,0.012168,0.125447,0.015681
FAPI_31_4,3613.843,27.3251,241.2008,10.4708,0.219412,0.068029,0,0.0,0.0,5.43769,0.010735,0.172442,0.021555
FAPI_31_5,9484.0909,44.2665,395.1223,13.4015,0.236617,0.051906,8,239.6694,13.8955,5.401334,0.006629,0.360486,0.045061
FAPI_31_6,3736.5702,27.7852,239.6032,10.436,0.182104,0.071507,2,55.1653,2.1914,5.119073,0.010505,0.204759,0.025595
FAPI_31_7,12147.5207,50.0981,446.7499,14.2502,0.235164,0.048895,12,438.2231,17.5032,5.458068,0.005856,0.204405,0.025551
FAPI_31_8,1890.4959,19.7636,169.7559,8.7842,0.175604,0.085752,0,0.0,0.0,5.770021,0.014905,0.422375,0.052797
FAPI_31_9,10383.2645,46.3174,411.2151,13.6717,0.228376,0.051424,7,204.3388,13.0519,5.439099,0.006334,0.216765,0.027096
FAPI_31_10,4155.9917,29.3032,257.4509,10.8177,0.212055,0.066449,9,284.5041,14.097,5.601398,0.010032,0.662952,0.082869
FAPI_31_11,711.7769,12.1269,106.485,6.9572,0.211182,0.103947,0,0.0,0.0,5.448196,0.024194,0.417815,0.052227
FAPI_31_12,3926.4463,28.4824,266.4426,11.005,0.304972,0.057635,0,0.0,0.0,5.328394,0.010286,0.23686,0.029608
FAPI_31_13,1301.6529,16.3993,136.2109,7.8685,0.11838,0.102462,0,0.0,0.0,5.393189,0.01781,0.467507,0.058438
FAPI_31_14,1237.3967,15.9894,133.7956,7.7985,0.131369,0.101879,0,0.0,0.0,5.290086,0.018304,0.103921,0.01299
FAPI_31_15,2243.595,21.5303,206.6364,9.6915,0.339701,0.062261,0,0.0,0.0,5.427559,0.013622,0.323576,0.040447
FAPI_31_16,4090.9091,29.0728,255.4421,10.7754,0.212148,0.066704,2,54.5455,1.7532,5.585156,0.010107,0.212042,0.026505
FAPI_31_17,7369.8347,39.0217,358.078,12.7578,0.277709,0.05161,0,0.0,0.0,5.518849,0.007535,0.339658,0.042457
FAPI_31_18,3517.1488,26.9571,275.1491,11.1834,0.4162,0.047667,0,0.0,0.0,5.436454,0.010883,0.33063,0.041329
FAPI_31_19,886.9835,13.5374,121.9396,7.4449,0.250389,0.092246,0,0.0,0.0,5.489421,0.021658,0.433346,0.054168
FAPI_31_20,3471.9008,26.7831,262.5399,10.9241,0.367025,0.052901,3,101.6529,25.2464,5.398483,0.010942,0.411822,0.051478
FAPI_31_21,4579.3388,30.7595,296.5829,11.6108,0.345785,0.051411,2,68.1818,19.2847,5.441467,0.009544,0.380315,0.047539
FAPI_31_22,8129.5455,40.9836,368.6027,12.944,0.248102,0.052944,0,0.0,0.0,5.190651,0.007135,0.329633,0.041204
FAPI_31_23,3765.4959,27.8926,248.3254,10.6243,0.232656,0.065905,1,54.1322,0.0,5.429741,0.010519,0.238933,0.029867
FAPI_31_24,1931.8182,19.9784,169.7937,8.7852,0.15796,0.087569,4,166.9421,16.3306,5.262882,0.014658,0.622391,0.077799
FAPI_31_25,11875.6198,49.5342,475.5021,14.7016,0.339974,0.040906,9,225.4132,7.1735,5.450636,0.005924,0.211368,0.026421
FAPI_31_26,2875.6198,24.3749,239.7135,10.4384,0.371136,0.055027,0,0.0,0.0,5.212427,0.012002,0.281121,0.03514
FAPI_31_27,4329.7521,29.9095,270.4666,11.0878,0.256218,0.061199,3,88.843,17.6557,5.430201,0.009828,0.321926,0.040241
FAPI_31_28,1996.4876,20.31,188.8468,9.265,0.296511,0.069397,0,0.0,0.0,5.639743,0.014484,0.436023,0.054503
FAPI_31_29,6019.4215,35.2659,339.9987,12.4316,0.34565,0.048004,2,41.3223,4.9673,5.34991,0.008313,0.349803,0.043725
FAPI_31_30,1993.3884,20.2943,202.3996,9.5917,0.38852,0.058289,0,0.0,0.0,5.180518,0.01441,0.349463,0.043683
FAPI_31_31,2977.4793,24.8029,222.1712,10.0492,0.241976,0.068864,2,59.5041,13.1487,5.582866,0.011846,0.68732,0.085915
FAPI_31_32,1009.2975,14.4407,127.1657,7.6028,0.215687,0.094452,0,0.0,0.0,5.428651,0.020338,0.568697,0.071087
FAPI_31_33,927.2727,13.8414,123.1717,7.4825,0.231939,0.094018,0,0.0,0.0,5.301572,0.021145,0.557784,0.069723
FAPI_31_34,5433.6777,33.5061,338.078,12.3964,0.402594,0.043965,0,0.0,0.0,5.638622,0.008783,0.234728,0.029341
FAPI_31_35,3101.4463,25.3139,236.9405,10.3779,0.305783,0.061076,0,0.0,0.0,5.143311,0.01154,0.310938,0.038867
FAPI_31_36,5922.7273,34.9815,322.1399,12.1007,0.282796,0.054048,2,45.2479,3.3602,5.629921,0.008415,0.434495,0.054312
FAPI_31_37,3130.9917,25.4342,231.3913,10.2556,0.265152,0.065412,1,16.9421,0.0,5.423342,0.011533,0.309577,0.038697
FAPI_31_38,7866.3223,40.3147,376.4569,13.0812,0.302489,0.048606,3,77.8926,8.2782,5.372631,0.007282,0.423768,0.052971
FAPI_31_39,3258.6777,25.9476,231.5584,10.2593,0.236287,0.067946,3,71.281,2.5135,5.496021,0.011312,0.197761,0.02472
FAPI_31_40,1273.3471,16.22,141.8025,8.0284,0.204228,0.090677,1,30.5785,0.0,5.368778,0.018067,0.373865,0.046733
FAPI_31_41,1633.8843,18.3733,163.6396,8.6245,0.233249,0.08128,1,15.4959,0.0,5.325561,0.015948,0.556389,0.069549
FAPI_31_42,977.0661,14.2082,128.9649,7.6564,0.261772,0.088309,0,0.0,0.0,5.381545,0.020594,0.366751,0.045844
FAPI_31_43,4779.7521,31.4253,286.2142,11.406,0.266782,0.058638,3,84.5041,8.2782,5.241832,0.009325,0.713564,0.089195
FAPI_31_44,479.9587,9.9582,92.8486,6.4965,0.300379,0.098973,0,0.0,0.0,5.354913,0.029378,0.417316,0.052164
FAPI_31_45,3119.4215,25.3872,248.7933,10.6343,0.366704,0.054383,3,74.1736,4.365,5.587367,0.011579,0.298575,0.037322
FAPI_31_46,1358.2645,16.7521,140.1135,7.9805,0.130571,0.099619,0,0.0,0.0,5.318745,0.017529,0.656595,0.082074
FAPI_31_47,2185.3306,21.2489,210.402,9.7794,0.379663,0.057981,0,0.0,0.0,5.535014,0.013822,0.603048,0.075381
FAPI_31_48,1012.1901,14.4613,130.2506,7.6945,0.250257,0.089226,0,0.0,0.0,5.114532,0.020193,0.348097,0.043512
FAPI_31_49,1722.1074,18.8629,176.1385,8.9478,0.302472,0.071279,0,0.0,0.0,5.785112,0.015627,0.759764,0.09497
FAPI_31_50,3427.686,26.612,266.0125,10.9961,0.391295,0.050545,4,96.0744,5.3835,5.277882,0.010998,0.543214,0.067902
FAPI_31_51,4810.9504,31.5277,291.7333,11.5155,0.289656,0.056271,5,251.8595,49.0121,5.645467,0.009331,0.705025,0.088128
FAPI_31_52,793.1818,12.8016,112.803,7.1606,0.216676,0.100249,0,0.0,0.0,5.264883,0.022851,0.614281,0.076785
FAPI_31_53,1398.9669,17.0013,149.0674,8.2315,0.208862,0.087901,0,0.0,0.0,5.251307,0.017196,0.789813,0.098727
FAPI_31_54,2524.1736,22.8369,201.8214,9.5779,0.221256,0.07425,1,22.1074,0.0,5.073982,0.012809,0.193247,0.024156
FAPI_31_55,4064.6694,28.9794,269.5196,11.0684,0.29684,0.057971,2,133.4711,56.6854,5.728321,0.010163,0.242075,0.030259
FAPI_31_56,3354.5455,26.3266,261.456,10.9015,0.383339,0.051651,5,126.6529,7.2911,5.831791,0.011197,0.692227,0.086528
FAPI_31_57,1722.7273,18.8662,168.7098,8.7571,0.239418,0.079396,3,58.0579,4.3059,5.854331,0.015637,0.475794,0.059474
FAPI_31_58,3738.6364,27.7929,257.9866,10.829,0.294124,0.05949,2,33.6777,0.1461,5.640965,0.010592,0.696563,0.08707
FAPI_31_59,1191.5289,15.6902,143.4836,8.0759,0.272706,0.082429,0,0.0,0.0,5.358854,0.018679,0.629202,0.07865
FAPI_31_60,1808.6777,19.3312,188.2875,9.2512,0.358897,0.063371,0,0.0,0.0,5.005469,0.015078,0.394663,0.049333
FAPI_31_61,523.3471,10.3985,91.0572,6.4335,0.206822,0.113184,0,0.0,0.0,5.247936,0.028159,0.50916,0.063645
FAPI_31_62,8716.9421,42.4384,383.7486,13.2072,0.256158,0.051329,5,295.4545,62.777,5.623262,0.006931,0.408547,0.051068
FAPI_31_63,545.2479,10.6139,96.6142,6.6269,0.265957,0.101707,0,0.0,0.0,5.176719,0.02754,0.593265,0.074158
FAPI_31_64,2141.7355,21.0359,191.0226,9.3182,0.262425,0.072322,2,50.4132,6.4282,5.183123,0.013922,0.439091,0.054886
FAPI_31_65,1153.5124,15.4379,141.6465,8.024,0.277529,0.082422,2,56.6116,8.4736,5.71582,0.019039,0.516897,0.064612
FAPI_31_66,402.4793,9.119,83.9137,6.176,0.28173,0.106973,0,0.0,0.0,5.133003,0.032001,0.388204,0.048525
FAPI_31_67,728.719,12.2704,111.0951,7.1062,0.25804,0.095737,0,0.0,0.0,5.217718,0.023872,0.393206,0.049151
FAPI_31_68,2521.4876,22.8247,226.2944,10.142,0.381245,0.055745,2,44.6281,2.6297,5.628774,0.01289,0.479053,0.059882
FAPI_31_69,603.0992,11.1628,100.3152,6.7526,0.246878,0.102345,0,0.0,0.0,5.876417,0.026442,0.714979,0.089372
FAPI_31_70,4617.7686,30.8883,351.7366,12.6444,0.530963,0.033868,1,23.5537,0.0,5.447648,0.009503,0.549383,0.068673
FAPI_31_71,2276.8595,21.6893,218.7019,9.9705,0.401808,0.054839,0,0.0,0.0,5.415342,0.013538,0.469347,0.058668
FAPI_31_72,2465.0826,22.568,209.5275,9.7591,0.294399,0.066046,3,92.3554,13.6238,5.052443,0.012897,0.354505,0.044313
FAPI_31_73,4084.7107,29.0508,289.2534,11.4664,0.3865,0.048835,3,120.2479,23.6631,5.589784,0.010121,0.537382,0.067173
FAPI_31_74,1202.4793,15.7622,153.9248,8.3646,0.362221,0.069819,1,25.6198,0.0,5.369646,0.01861,0.854493,0.106812
FAPI_31_75,1250.0,16.0706,149.737,8.25,0.299414,0.077723,0,0.0,0.0,5.291353,0.018204,0.663954,0.082994
FAPI_31_76,563.843,10.7934,107.8163,7.0005,0.390465,0.08001,1,14.876,0.0,5.137339,0.027083,0.637936,0.079742
FAPI_31_77,1949.1736,20.0679,176.8159,8.965,0.216538,0.079855,0,0.0,0.0,5.386542,0.014599,0.952144,0.119018
FAPI_31_78,2091.5289,20.7878,226.2866,10.1419,0.486718,0.046291,2,40.9091,0.0,5.661622,0.014148,0.579102,0.072388
FAPI_32_0,2335.124,21.9651,195.4956,9.4266,0.232204,0.074396,0,0.0,0.0,5.911799,0.013431,0.296934,0.037117
FAPI_32_1,2225.8264,21.4448,192.4753,9.3535,0.244993,0.07374,0,0.0,0.0,5.727928,0.013717,0.391665,0.048958
FAPI_32_2,2982.0248,24.8218,215.5713,9.8988,0.193621,0.07436,0,0.0,0.0,5.670505,0.011852,0.175226,0.021903
FAPI_32_3,2089.2562,20.7765,187.2681,9.2262,0.251359,0.074141,0,0.0,0.0,5.624172,0.01415,0.232808,0.029101
FAPI_32_4,956.6116,14.0587,123.575,7.4947,0.212802,0.096184,0,0.0,0.0,5.467541,0.020849,0.540632,0.067579
FAPI_32_5,1899.3802,19.8099,170.1135,8.7934,0.175209,0.085702,0,0.0,0.0,5.483354,0.014814,0.540789,0.067599
FAPI_32_6,2754.9587,23.858,213.917,9.8608,0.243455,0.070055,0,0.0,0.0,5.783198,0.012336,0.167786,0.020973
FAPI_32_7,8697.1074,42.3901,394.9774,13.3991,0.299448,0.047653,0,0.0,0.0,5.51012,0.00692,0.228633,0.028579
FAPI_32_8,16204.7521,57.8627,510.5534,15.2338,0.218786,0.046703,5,157.6446,12.1107,5.653445,0.005082,0.185156,0.023145
FAPI_32_9,2568.3884,23.036,201.2811,9.5651,0.203355,0.076051,1,53.719,0.0,5.724888,0.012766,0.514312,0.064289
FAPI_32_10,2058.6777,20.6239,192.6581,9.358,0.303014,0.068068,0,0.0,0.0,5.781555,0.014256,0.588209,0.073526
FAPI_32_11,3615.0826,27.3298,254.5598,10.7568,0.298951,0.059484,0,0.0,0.0,5.428914,0.010723,0.529303,0.066163
FAPI_32_12,9282.438,43.7934,378.6216,13.1187,0.186306,0.056517,1,36.7769,0.0,5.590556,0.006708,0.141139,0.017642
FAPI_32_13,5494.0083,33.6916,288.7776,11.457,0.172111,0.065887,1,25.4132,0.0,5.577802,0.008712,0.739362,0.09242
FAPI_32_14,630.1653,11.4105,102.2894,6.8187,0.243161,0.10183,0,0.0,0.0,5.671891,0.025732,0.392158,0.04902
FAPI_32_15,6914.2562,37.7964,356.2788,12.7258,0.315497,0.049042,1,32.2314,0.0,5.368511,0.007743,0.513744,0.064218
FAPI_32_16,977.0661,14.2082,128.2497,7.6351,0.253515,0.089542,0,0.0,0.0,5.868933,0.020744,0.776764,0.097095
FAPI_32_17,2335.7438,21.968,210.8399,9.7896,0.339718,0.061629,1,36.157,0.0,5.60978,0.013372,0.476321,0.05954
FAPI_32_18,6138.0165,35.6116,317.4274,12.0119,0.234493,0.058106,1,21.0744,0.0,5.828665,0.008277,0.792134,0.099017
FAPI_32_19,4340.7025,29.9473,276.7656,11.2162,0.287892,0.057926,0,0.0,0.0,5.595177,0.009808,0.235389,0.029424
FAPI_32_20,2166.3223,21.1563,190.2238,9.2987,0.247679,0.073917,0,0.0,0.0,5.878143,0.013923,0.357359,0.04467
FAPI_32_21,2112.8099,20.8933,261.5852,10.9042,0.611989,0.032575,1,20.0413,0.0,5.873568,0.014119,0.457369,0.057171
FAPI_32_22,3279.1322,26.029,256.8837,10.8058,0.375553,0.052768,0,0.0,0.0,5.686325,0.011287,0.697996,0.08725
FAPI_32_23,10358.2645,46.2616,469.1731,14.6034,0.408669,0.036906,0,0.0,0.0,5.607443,0.006352,0.384536,0.048067
FAPI_32_24,7428.719,39.1773,344.0951,12.5063,0.211563,0.057463,3,53.9256,3.0992,5.885505,0.007521,0.615268,0.076908
FAPI_32_25,1759.2975,19.0654,163.8413,8.6298,0.176426,0.087216,1,24.1736,0.0,5.23637,0.015313,0.24841,0.031051
FAPI_32_26,2378.3058,22.1672,196.3023,9.4461,0.224419,0.074991,1,32.0248,0.0,5.448091,0.013225,0.529635,0.066204
FAPI_32_27,6799.1736,37.4805,370.8464,12.9833,0.378734,0.043636,2,38.4298,3.7985,5.624259,0.007837,0.263891,0.032986
FAPI_32_28,1058.4711,14.7883,133.8791,7.8009,0.257899,0.087101,0,0.0,0.0,5.789929,0.019897,0.515079,0.064385
FAPI_32_29,5619.6281,34.0746,326.6396,12.1849,0.338119,0.049544,0,0.0,0.0,5.458631,0.008602,0.167809,0.020976
FAPI_32_30,2287.8099,21.7414,218.9036,9.9751,0.400038,0.054975,0,0.0,0.0,5.553617,0.01351,0.503986,0.062998
FAPI_32_31,4280.1653,29.7377,266.9751,11.016,0.245379,0.062495,0,0.0,0.0,5.551418,0.009871,0.894899,0.111862
FAPI_32_32,2896.6942,24.4641,229.7213,10.2186,0.310221,0.061642,0,0.0,0.0,5.381678,0.011957,0.355398,0.044425
FAPI_32_33,4174.1736,29.3672,276.4458,11.2097,0.313627,0.055873,2,32.438,5.1134,5.689774,0.009999,0.56593,0.070741
FAPI_32_34,764.876,12.5711,113.6207,7.1865,0.255463,0.094975,0,0.0,0.0,5.583481,0.023363,1.025376,0.128172
FAPI_32_35,15287.6033,56.2014,508.6895,15.206,0.25759,0.044469,1,16.7355,0.0,5.811497,0.005241,0.216663,0.027083
FAPI_32_36,890.0826,13.561,124.3281,7.5175,0.276395,0.088197,1,15.7025,0.0,5.601851,0.021675,0.397381,0.049673
FAPI_32_37,1404.7521,17.0364,147.1468,8.1783,0.184717,0.091163,0,0.0,0.0,5.718238,0.01727,0.924321,0.11554
FAPI_32_38,2889.2562,24.4326,220.6271,10.0142,0.254104,0.068005,1,19.4215,0.0,5.508881,0.012012,0.693205,0.086651
FAPI_32_39,9234.0909,43.6792,449.378,14.2921,0.42538,0.036651,6,186.9835,12.052,5.636839,0.006726,0.551002,0.068875
FAPI_32_40,5727.2727,34.3994,383.9959,13.2115,0.511905,0.033714,1,22.7273,0.0,5.608408,0.00854,0.908494,0.113562
FAPI_32_41,1205.3719,15.7811,141.9963,8.0339,0.248763,0.085575,0,0.0,0.0,5.694658,0.018648,0.550056,0.068757
FAPI_32_42,4039.6694,28.8902,305.1602,11.7775,0.45487,0.042258,0,0.0,0.0,5.818374,0.010203,0.864122,0.108015
FAPI_32_43,558.6777,10.7438,103.2252,6.8499,0.34113,0.088356,0,0.0,0.0,5.352702,0.027245,0.503795,0.062974
FAPI_32_44,1107.2314,15.125,144.4195,8.1022,0.332891,0.075405,0,0.0,0.0,5.588939,0.019425,0.810256,0.101282
FAPI_32_45,510.7438,10.2726,93.0314,6.5028,0.258427,0.104739,0,0.0,0.0,5.552658,0.028555,0.862751,0.107844
FAPI_32_46,5298.9669,33.0882,318.2608,12.0276,0.342592,0.049858,0,0.0,0.0,5.571763,0.008875,0.815526,0.101941
FAPI_33_0,7755.3719,40.0294,348.3554,12.5835,0.196904,0.058168,2,53.9256,0.7305,5.658944,0.007339,0.217637,0.027205
FAPI_33_1,1786.9835,19.2149,172.6581,8.8589,0.24672,0.077724,0,0.0,0.0,5.709043,0.015297,0.434616,0.054327
FAPI_33_2,9962.3967,45.369,407.6055,13.6116,0.246482,0.050443,2,34.5041,3.068,5.806346,0.006493,0.47567,0.059459
FAPI_33_3,5973.7603,35.1319,309.6599,11.864,0.217134,0.060164,0,0.0,0.0,5.547938,0.008352,0.185271,0.023159
FAPI_33_4,20793.3884,65.5451,604.2386,16.5727,0.284321,0.039323,2,45.0413,8.1814,5.691802,0.004486,0.313299,0.039162
FAPI_33_5,4398.1405,30.1448,263.0,10.9337,0.200962,0.066662,0,0.0,0.0,5.544828,0.009732,0.337711,0.042214
FAPI_33_6,2049.7934,20.5794,176.3212,8.9524,0.171465,0.084545,1,16.7355,0.0,5.891151,0.014328,0.435253,0.054407
FAPI_33_7,5290.7025,33.0624,288.6562,11.4546,0.202076,0.063523,0,0.0,0.0,5.75216,0.008906,0.464865,0.058108
FAPI_33_8,2848.3471,24.259,222.6613,10.0603,0.27804,0.065528,0,0.0,0.0,5.511133,0.012098,0.481091,0.060136
FAPI_33_9,14524.7934,54.7813,524.007,15.4332,0.335269,0.039236,0,0.0,0.0,5.681184,0.005368,0.34287,0.042859
FAPI_33_10,8592.3554,42.1341,391.0337,13.332,0.293855,0.048275,0,0.0,0.0,5.694281,0.006981,0.511445,0.063931
FAPI_33_11,13036.3636,51.8986,520.618,15.3833,0.395595,0.035799,0,0.0,0.0,5.498058,0.005649,0.42972,0.053715
FAPI_33_12,4769.8347,31.3927,297.0886,11.6207,0.320888,0.053315,0,0.0,0.0,5.882468,0.009393,0.553718,0.069215
FAPI_33_13,9594.4215,44.5232,413.9313,13.7168,0.296325,0.046751,1,22.7273,0.0,5.707022,0.006602,0.81539,0.101924
FAPI_33_14,3518.1818,26.961,261.623,10.905,0.354084,0.054073,0,0.0,0.0,5.522135,0.01087,0.361074,0.045134
FAPI_33_15,8179.1322,41.1084,369.8962,12.9667,0.248797,0.052802,2,57.438,8.1814,5.673588,0.007154,0.368565,0.046071
FAPI_33_16,5213.0165,32.8187,317.3092,12.0096,0.349371,0.049421,0,0.0,0.0,5.690099,0.00896,0.365271,0.045659
FAPI_33_17,4329.3388,29.9081,284.1865,11.3655,0.326365,0.054082,0,0.0,0.0,5.46643,0.009796,0.745722,0.093215
FAPI_33_18,7225.0,38.6364,424.8939,13.8973,0.497094,0.033007,3,85.5372,10.2871,5.674829,0.007609,0.335621,0.041953
FAPI_33_19,1584.5041,18.0936,186.5985,9.2096,0.428144,0.056825,0,0.0,0.0,5.629302,0.016238,0.485702,0.060713
FAPI_33_20,1627.8926,18.3396,168.2307,8.7446,0.277189,0.075583,0,0.0,0.0,5.578055,0.016018,0.341742,0.042718
FAPI_33_21,11147.314,47.9913,452.1699,14.3364,0.314864,0.043546,0,0.0,0.0,5.56622,0.006119,0.295365,0.036921
FAPI_33_22,5925.8264,34.9906,347.5298,12.5685,0.383441,0.044744,1,101.8595,0.0,5.710427,0.008409,0.351918,0.04399
FAPI_33_23,427.686,9.4003,87.725,6.3147,0.301626,0.101706,0,0.0,0.0,5.845705,0.031382,0.558806,0.069851
FAPI_33_24,9458.2645,44.2062,469.7356,14.6122,0.461341,0.033607,0,0.0,0.0,5.644198,0.006651,0.339465,0.042433
FAPI_33_25,889.2562,13.5547,125.9525,7.5664,0.295594,0.085311,0,0.0,0.0,5.65025,0.021661,0.408779,0.051097
FAPI_33_26,1306.405,16.4292,156.0739,8.4227,0.32605,0.073233,0,0.0,0.0,5.338829,0.017823,0.324679,0.040585
